Gender,Training Entity,Training Site,Borough,District,School,Class Number,Adaptive Class,Session,Session Date Range,School Year,First Day of Class,Number of Sessions Attended
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Academy Queens Public Charter School,203,FALSE,Session #3,April - June,2018-2019,3/28/2019,7
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Academy Queens Public Charter School,203,FALSE,Session #3,April - June,2018-2019,3/28/2019,3
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Academy Queens Public Charter School,203,FALSE,Session #3,April - June,2018-2019,3/28/2019,7
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Academy Queens Public Charter School,203,FALSE,Session #3,April - June,2018-2019,3/28/2019,6
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Academy Queens Public Charter School,203,FALSE,Session #3,April - June,2018-2019,3/28/2019,7
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Academy Queens Public Charter School,203,FALSE,Session #3,April - June,2018-2019,3/28/2019,6
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Academy Queens Public Charter School,203,FALSE,Session #3,April - June,2018-2019,3/28/2019,7
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Academy Queens Public Charter School,203,FALSE,Session #3,April - June,2018-2019,3/28/2019,4
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,4
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,7
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,7
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,7
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,4
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,3
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,6
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,4
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,6
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,5
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,7
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,6
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,7
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,6
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,7
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,7
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,7
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,4
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,7
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,7
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,3
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,7
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,7
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,7
Male,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,7
Female,NYC Parks,Roy Wilkins,Queens,29,Merrick Charter School - P.S. 704,202,FALSE,Session #1,October - December,2018-2019,10/11/2018,5
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,3
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,1
Male,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,1
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,1
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,4
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,5
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,7
Male,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,1
Male,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
Male,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,5
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,1
Male,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
Male,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,9
Male,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
Male,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,9
Male,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,5
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,5
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,9
Male,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,9
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,3
Male,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,7
Male,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,9
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
Male,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,5
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,7
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,5
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,5
Female,NYC Parks,Brownsville,Brooklyn,17,Ms 394,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,3
Female,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,2
Male,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,6
Male,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,10
Female,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,9
Male,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,10
Male,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,10
Male,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
Female,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,1
Male,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,10
Male,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,10
Male,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,10
Male,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,10
Female,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,10
Male,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,10
Female,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,7
Female,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,9
Female,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,10
Female,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,9
Female,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,9
Female,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,9
Female,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,10
Male,NYC Parks,River Bank,Manhattan,11,P. S 483,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,10
Female,NYC Parks,Metropolitan,Brooklyn,14,P.s 110,204,FALSE,Session #1,October - December,2019-2020,10/8/2019,6
Male,NYC Parks,Asser Levy,Manhattan,5,P.S. /MS129,203,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Male,NYC Parks,Asser Levy,Manhattan,5,P.S. /MS129,203,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,Asser Levy,Manhattan,5,P.S. /MS129,203,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Male,NYC Parks,Asser Levy,Manhattan,5,P.S. /MS129,203,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,Asser Levy,Manhattan,5,P.S. /MS129,203,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Female,NYC Parks,Asser Levy,Manhattan,5,P.S. /MS129,203,FALSE,Session #2,January - March,2020-2021,1/6/2020,3
Female,NYC Parks,Asser Levy,Manhattan,5,P.S. /MS129,203,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Female,NYC Parks,Asser Levy,Manhattan,5,P.S. /MS129,203,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,Asser Levy,Manhattan,5,P.S. /MS129,203,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,Asser Levy,Manhattan,5,P.S. /MS129,203,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Male,NYC Parks,Asser Levy,Manhattan,5,P.S. /MS129,203,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Female,NYC Parks,Asser Levy,Manhattan,5,P.S. /MS129,203,FALSE,Session #2,January - March,2020-2021,1/6/2020,3
Female,NYC Parks,Asser Levy,Manhattan,5,P.S. /MS129,203,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Female,NYC Parks,Asser Levy,Manhattan,5,P.S. /MS129,203,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Female,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,2
Male,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,3
Female,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,2
Male,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,3
Female,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,7
Female,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,7
Male,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,6
Female,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,4
Female,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,7
Female,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,4
Male,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,5
Female,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,5
Female,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,7
Female,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,2
Male,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,2
Male,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,4
Male,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,5
Male,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,2
Male,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,6
Male,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,2
Male,NYC Parks,St. Mary's,Bronx,6,P.S. 018,204,FALSE,Session #1,October - December,2019-2020,10/7/2019,4
Male,NYC Parks,Asser Levy,Manhattan,16,P.S. 021,202,FALSE,Session #1,October - December,2019-2020,10/8/2019,8
Male,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,6
Male,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
Male,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,5
Male,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,7
Male,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,6
Male,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,6
Female,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
Male,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
Female,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,5
Female,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,7
Male,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,7
Male,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,7
Male,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,7
Female,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,5
Female,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,6
Male,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,7
Female,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,7
Female,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,7
Female,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
Female,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,5
Male,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
Male,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
Male,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,7
Female,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,5
Male,NYC Parks,FMCP,Queens,15,P.S. 024,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
